
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Split Total,Row Id,Type Id
2019-08-08,-110,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2270,
2019-08-09,-34,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2271,
2019-08-09,-600,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2272,
2019-08-09,-85,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2273,
2019-08-09,-20,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,2274,
2019-08-10,-10,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2275,
2019-08-10,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2276,
2019-08-10,-50,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2277,
2019-08-10,-50,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2278,
2019-08-10,-54,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2279,
2019-08-10,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2281,
2019-08-10,-200,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,2282,
2019-08-10,-70,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2280,
2019-08-12,-1250,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,2285,
2019-08-12,-90,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,2286,
2019-08-15,-500,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2283,
2019-08-15,-460,Family,Other,Cash,,,afi backery,Cleared,,Personal Expense,,,1 PCS,,2284,
2019-08-15,-1500,Family,Other,Cash,,,afi sisters gift,Cleared,,Personal Expense,,,1 PCS,,2287,
2019-08-15,-165,Family,Other,Cash,,,salu bakery,Cleared,,Personal Expense,,,1 PCS,,2288,
2019-08-15,-200,Family,Other,Cash,,,salu fruits,Cleared,,Personal Expense,,,1 PCS,,2289,
2019-08-15,-290,Household,Miscellaneous Household Items,Cash,,,bakery,Cleared,,Personal Expense,,,1 PCS,,2290,
2019-08-16,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2291,
2019-08-16,-3,Household,Miscellaneous Household Items,Cash,,,stationary home,Uncleared,,Personal Expense,,,1 PCS,,2292,
2019-08-16,-15,Family,Other,Cash,,,nihal sweets,Cleared,,Personal Expense,,,1 PCS,,2293,
2019-08-16,-20000,Family,gift,Debit,,,uppa,Cleared,,Personal Expense,,,1 PCS,,2294,
2019-08-16,-650,Family,Food,Cash,,,jessy party citypark,Uncleared,,Personal Expense,,,1 PCS,,2295,
2019-08-17,-150,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,2300,
2019-08-17,-140,Household,Miscellaneous Household Items,Cash,,,fruits home,Cleared,,Personal Expense,,,1 PCS,,2301,
2019-08-18,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2296,
2019-08-18,-399,Family,recharge,Debit,,,recharge umma,Cleared,,Personal Expense,,,1 PCS,,2297,
2019-08-18,-190,Family,Child Care,Cash,,,amish pambers,Uncleared,,Personal Expense,,,1 PCS,,2298,
2019-08-18,-120,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,2299,
2019-08-18,-155,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2302,
2019-08-18,-1500,Family,wife,Cash,,,afi gift,Cleared,,Personal Expense,,,1 PCS,,2303,
2019-08-19,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2304,
2019-08-19,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2305,
2019-08-19,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2312,
2019-08-19,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2306,
2019-08-20,-216,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2313,
2019-08-20,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2310,
2019-08-20,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2311,
2019-08-21,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2314,
2019-08-21,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2315,
2019-08-21,-94,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2316,
2019-08-22,-5000,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,2317,
2019-08-22,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2318,
2019-08-22,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2319,
2019-08-22,-400,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2320,
2019-08-22,-286,Household,bill,Cash,,,bsnl,Cleared,,Personal Expense,,,1 PCS,,2321,
2019-08-22,-100,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2322,
2019-08-23,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2324,
2019-08-23,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2325,
2019-08-23,-274,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2414,
2019-08-23,-40,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,2326,
2019-08-23,-90,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,2327,
2019-08-23,-350,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,2328,
2019-08-24,-8,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2329,
2019-08-24,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2330,
2019-08-24,-400,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2331,
2019-08-24,-60,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2332,
2019-08-24,-264,Health Care,,Cash,,,amish checkup,Cleared,,Personal Expense,,,1 PCS,,2333,
2019-08-24,-270,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,2334,
2019-08-24,-15,Family,wife,Cash,,,afi gift sisters,Cleared,,Personal Expense,,,1 PCS,,2335,
2019-08-25,-60,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2307,
2019-08-25,-995,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2336,
2019-08-25,-50,Automobile,Fuel,Cash,,,bike fuel,Cleared,,Personal Expense,,,1 PCS,,2337,
2019-08-25,-120,Family,wife,Debit,,,afi and me falooda,Cleared,,Personal Expense,,,1 PCS,,2338,
2019-08-26,-15,Household,Miscellaneous Household Items,Cash,,,home stationary,Uncleared,,Personal Expense,,,1 PCS,,2339,
2019-08-26,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2340,
2019-08-26,-60,Family,wife,Debit,,,afi and me shawarma,Cleared,,Personal Expense,,,1 PCS,,2341,
2019-08-26,-315,Family,Other,Cash,,,afi backery,Uncleared,,Personal Expense,,,1 PCS,,2342,
2019-08-27,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2343,
2019-08-27,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2344,
2019-08-27,-1898,Personal,Other,Cash,,,shafi earphone and powerbank,Cleared,,Personal Expense,,,1 PCS,,2345,
2019-08-27,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2346,
2019-08-27,-193,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2347,
2019-08-28,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2350,
2019-08-28,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2351,
2019-08-28,-630,Personal,Other,Debit,,,tax,Uncleared,,Personal Expense,,,1 PCS,,2352,
2019-08-28,-56,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,2353,
2019-08-29,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,2357,
2019-08-29,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2354,
2019-08-29,-405,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2355,
2019-08-29,-1300,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2356,
2019-08-30,-20,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,2360,
2019-08-30,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2358,
2019-08-30,106315,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,2359,
2019-08-30,-113,Food,Snack,Cash,,,snacks,Uncleared,,Personal Expense,,,1 PCS,,2412,
2019-08-30,-357,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2413,
2019-08-31,-37,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,2361,
2019-08-31,-10,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2362,
2019-08-31,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2363,
2019-08-31,-400,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2367,
2019-08-31,-500,Family,Tour,Cash,,,calicut tour,Cleared,,Personal Expense,,,1 PCS,,2369,
2019-08-31,-100,Automobile,Maintenance,Cash,,,car checkup,Cleared,,Personal Expense,,,1 PCS,,2370,
2019-09-01,-140,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2308,
2019-09-01,-300,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2368,
2019-09-02,-158,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2372,
2019-09-02,-1150,Personal,Other,Debit,,,mobile repair,Cleared,,Personal Expense,,,1 PCS,,2364,
2019-09-02,-200,Family,wife,Cash,,,afi nuts,Uncleared,,Personal Expense,,,1 PCS,,2365,
2019-09-02,-60,Family,Other,Cash,,,nuts,Cleared,,Personal Expense,,,1 PCS,,2366,
2019-09-03,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2371,
2019-09-03,-18500,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,2373,
2019-09-03,-45,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2375,
2019-09-04,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2374,
2019-09-04,-106,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2376,
2019-09-05,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2377,
2019-09-05,-418,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2378,
2019-09-05,-2000,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,2379,
2019-09-06,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2380,
2019-09-06,-203,Family,wife,Cash,,,afi sweets,Cleared,,Personal Expense,,,1 PCS,,2381,
2019-09-06,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2382,
2019-09-06,-85,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2383,
2019-09-07,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2384,
2019-09-07,-358,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,2385,
2019-09-07,-1000,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2451,
2019-09-07,-750,Health Care,Medical,Cash,,,hijama,Cleared,,Personal Expense,,,1 PCS,,2386,
2019-09-08,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2309,
2019-09-08,-370,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2387,
2019-09-08,-150,Personal,Other,Cash,,,chips,Cleared,,Personal Expense,,,1 PCS,,2388,
2019-09-08,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2389,
2019-09-08,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2390,
2019-09-08,-560,Family,Food,Debit,,,afi  bakery,Cleared,,Personal Expense,,,1 PCS,,2391,
2019-09-08,-150,Family,wife,Cash,,,afi gift,Uncleared,,Personal Expense,,,1 PCS,,2392,
2019-09-08,-58,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2393,
2019-09-09,-399,Family,wife,Cash,,,afi recharge,Cleared,,Personal Expense,,,1 PCS,,2394,
2019-09-09,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2395,
2019-09-09,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2396,
2019-09-09,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2397,
2019-09-09,-10000,Personal,Gift,Cash,,,darish kadam,Cleared,,Personal Expense,,,1 PCS,,2398,
2019-09-09,-120,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,2399,
2019-09-09,-100,help,helping,Debit,,,firoska,Cleared,,Personal Expense,,,1 PCS,,2400,
2019-09-09,-95,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,2401,
2019-09-10,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2402,
2019-09-10,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2403,
2019-09-10,-150,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2404,
2019-09-11,-32,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2406,
2019-09-11,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2405,
2019-09-12,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2407,
2019-09-13,-44,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,2408,
2019-09-13,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2409,
2019-09-13,-359,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2410,
2019-09-13,-100,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2411,
2019-09-14,-19,Travel,DriveU bus,Cash,,,bus DriveU,Cleared,,Personal Expense,,,1 PCS,,2418,
2019-09-14,-24,Travel,DriveU metro,Cash,,,metro DriveU,Cleared,,Personal Expense,,,1 PCS,,2419,
2019-09-14,-70,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2420,
2019-09-14,160,Income,Part-time work,Cash,,,DriveU,Cleared,,Personal Expense,,,1 PCS,,2429,
2019-09-15,-60,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2349,
2019-09-15,-45,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2421,
2019-09-15,-70,Personal,Personal Care,Cash,,,hair cut,Cleared,,Personal Expense,,,1 PCS,,2422,
2019-09-16,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2423,
2019-09-16,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2424,
2019-09-16,-73,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2425,
2019-09-17,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2426,
2019-09-17,-70,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,2427,
2019-09-17,-114,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2428,
2019-09-18,-25,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2430,
2019-09-18,-417,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2431,
2019-09-19,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2436,
2019-09-19,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2432,
2019-09-19,-197,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2433,
2019-09-19,-190,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,2434,
2019-09-19,-2299,Personal,Other,Cash,,,mi band,Cleared,,Personal Expense,,,1 PCS,,2435,
2019-09-20,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2437,
2019-09-20,-375,Family,wife,Debit,,,afi and me food,Cleared,,Personal Expense,,,1 PCS,,2438,
2019-09-20,-390,Family,wife,Cash,,,afi university,Uncleared,,Personal Expense,,,1 PCS,,2439,
2019-09-20,-510,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2440,
2019-09-20,-300,Family,Other,Cash,,,salu bakery,Cleared,,Personal Expense,,,1 PCS,,2441,
2019-09-20,-70,Personal,Clothing,Cash,,,shafi dress,Cleared,,Personal Expense,,,1 PCS,,2449,
2019-09-21,-50,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2462,
2019-09-21,-833,Family,Food,Debit,,,family treat,Cleared,,Personal Expense,,,1 PCS,,2443,
2019-09-21,-200,Family,Other,Cash,,,shiza zaba,Uncleared,,Personal Expense,,,1 PCS,,2444,
2019-09-21,-200,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,2445,
2019-09-22,-44,Family,Child Care,Cash,,,amish pambers,Uncleared,,Personal Expense,,,1 PCS,,2460,
2019-09-22,-55,Family,wife,Cash,,,afi shawarma,Cleared,,Personal Expense,,,1 PCS,,2461,
2019-09-22,-200,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2446,
2019-09-22,-50,Family,Other,Cash,,,home fish,Cleared,,Personal Expense,,,1 PCS,,2447,
2019-09-22,-20,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,2448,
2019-09-22,-80,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,2450,
2019-09-22,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2348,
2019-09-23,-32,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2452,
2019-09-23,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2453,
2019-09-23,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2454,
2019-09-23,-215,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2456,
2019-09-23,-20000,Personal,Gift,Cash,,,shoukath kadam,Cleared,,Personal Expense,,,1 PCS,,2457,
2019-09-24,-30,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,2469,
2019-09-24,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2458,
2019-09-24,-1228,Personal,Other,Debit,,,Friends treat,Cleared,,Personal Expense,,,1 PCS,,2459,
2019-09-25,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2463,
2019-09-25,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2464,
2019-09-25,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2465,
2019-09-25,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2466,
2019-09-26,-38,Food,mine,Cash,,,breakfast,Uncleared,,Personal Expense,,,1 PCS,,2467,
2019-09-26,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2468,
2019-09-26,-437,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2470,
2019-09-26,-132.00,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2471,
2019-09-27,-70,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2478,
2019-09-27,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2472,
2019-09-27,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2473,
2019-09-27,-25000,Personal,Gift,Cash,,,darish kadam,Cleared,,Personal Expense,,,1 PCS,,2474,
2019-09-27,-50,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2475,
2019-09-27,-60,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,2476,
2019-09-27,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,2477,
2019-09-28,-38000,Personal,Other,Debit,,,iPhone,Cleared,,Personal Expense,,,1 PCS,,2493,
2019-09-28,-669,Family,bangalore stay,Cash,,,irctc afi,Cleared,,Personal Expense,,,1 PCS,,2417,
2019-09-28,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2479,
2019-09-28,-250,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2480,
2019-09-28,-120,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,2481,
2019-09-28,-40,Family,bangalore stay,Cash,,,night food,Cleared,,Personal Expense,,,1 PCS,,2482,
2019-09-28,-70,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2483,
2019-09-28,-30,Family,bangalore stay,Cash,,,irctc afi,Cleared,,Personal Expense,,,1 PCS,,2484,
2019-09-28,-124.00,Family,bangalore stay,Cash,,,bakery,Cleared,,Personal Expense,,,1 PCS,,2485,
2019-09-28,-20,Health Care,,Cash,,,amish checkup,Cleared,,Personal Expense,,,1 PCS,,2486,
2019-09-29,-110,Family,bangalore stay,Cash,,,bauto,Cleared,,Personal Expense,,,1 PCS,,2496,
2019-09-29,-70,Family,bangalore stay,Cash,,,bveg,Cleared,,Personal Expense,,,1 PCS,,2497,
2019-09-29,-305,Family,bangalore stay,Cash,,,bdinner,Cleared,,Personal Expense,,,1 PCS,,2498,
2019-09-29,-1191.00,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2499,
2019-09-29,-26,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2500,
2019-09-29,-40,Personal,Other,Cash,,,dunzo,Cleared,,Personal Expense,,,1 PCS,,2501,
2019-09-29,-133.00,Family,bangalore stay,Cash,,,btaxi,Cleared,,Personal Expense,,,1 PCS,,2487,
2019-09-29,-827,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2488,
2019-09-29,-50,Family,bangalore stay,Cash,,,bfruits,Cleared,,Personal Expense,,,1 PCS,,2489,
2019-09-29,-100,Family,bangalore stay,Cash,,,bfood,Cleared,,Personal Expense,,,1 PCS,,2490,
2019-09-29,-221,Family,bangalore stay,Cash,,,blunch,Cleared,,Personal Expense,,,1 PCS,,2491,
2019-09-29,-40,Family,bangalore stay,Cash,,,bwater,Cleared,,Personal Expense,,,1 PCS,,2494,
2019-09-29,-100,Family,bangalore stay,Cash,,,btip,Cleared,,Personal Expense,,,1 PCS,,2495,
2019-09-30,-13,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2502,
2019-09-30,-130,Health Care,,Cash,,,amish checkup,Cleared,,Personal Expense,,,1 PCS,,2503,
2019-09-30,-100,Family,bangalore stay,Cash,,,bchicken,Cleared,,Personal Expense,,,1 PCS,,2504,
2019-09-30,-219,Family,bangalore stay,Cash,,,blunch,Cleared,,Personal Expense,,,1 PCS,,2505,
2019-09-30,-329,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2506,
2019-09-30,-74.00,Family,bangalore stay,Cash,,,brapido,Cleared,,Personal Expense,,,1 PCS,,2507,
2019-09-30,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2524,
2019-09-30,106316,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,2508,
2019-10-01,-545.00,Family,bangalore stay,Cash,,,bstationary,Uncleared,,Personal Expense,,,1 PCS,,2509,
2019-10-01,-26000,Family,bangalore stay,Cash,,,brent,Cleared,,Personal Expense,,,1 PCS,,2492,
2019-10-01,-39,Family,bangalore stay,Cash,,,brapido,Cleared,,Personal Expense,,,1 PCS,,2510,
2019-10-01,-600,Personal,Other,Debit,,,iPhone parts,Cleared,,Personal Expense,,,1 PCS,,2511,
2019-10-02,-70,Family,bangalore stay,Cash,,,bfruits,Cleared,,Personal Expense,,,1 PCS,,2519,
2019-10-02,-25000,Personal,Gift,Cash,,,darish kadam,Cleared,,Personal Expense,,,1 PCS,,2520,
2019-10-02,-100,Family,bangalore stay,Cash,,,bchicken,Uncleared,,Personal Expense,,,1 PCS,,2512,
2019-10-02,-63,Family,bangalore stay,Cash,,,btaxi,Cleared,,Personal Expense,,,1 PCS,,2513,
2019-10-02,-130,Family,bangalore stay,Cash,,,bfood,Cleared,,Personal Expense,,,1 PCS,,2514,
2019-10-02,-100,Family,bangalore stay,Cash,,,bauto,Cleared,,Personal Expense,,,1 PCS,,2515,
2019-10-02,-245,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2516,
2019-10-02,-160,Personal,Clothing,Cash,,,shafi dress,Cleared,,Personal Expense,,,1 PCS,,2517,
2019-10-03,-34,Family,bangalore stay,Cash,,,brapido,Cleared,,Personal Expense,,,1 PCS,,2518,
2019-10-03,-36,Family,bangalore stay,Cash,,,brapido,Cleared,,Personal Expense,,,1 PCS,,2521,
2019-10-03,-485,Family,bangalore stay,Cash,,,bstationary,Cleared,,Personal Expense,,,1 PCS,,2522,
2019-10-03,-100,Family,bangalore stay,Cash,,,bfruits,Cleared,,Personal Expense,,,1 PCS,,2523,
2019-10-03,-22000,Loans,Other,Cash,,,groww investment,Uncleared,,Personal Expense,,,1 PCS,,2525,
2019-10-04,-1000,Family,bangalore stay,Cash,,,brent,Cleared,,Personal Expense,,,1 PCS,,2531,
2019-10-04,-35,Family,bangalore stay,Cash,,,brapido,Cleared,,Personal Expense,,,1 PCS,,2526,
2019-10-04,-330,Family,bangalore stay,Cash,,,bfood,Cleared,,Personal Expense,,,1 PCS,,2527,
2019-10-04,-30,Family,bangalore stay,Cash,,,bveg,Cleared,,Personal Expense,,,1 PCS,,2528,
